Freq.	V(n009)
4.13047501990103e+002	(-4.47643386151689e-002dB,-5.32584341930206e+000°)
4.13999674819672e+002	(-4.47693278825264e-002dB,-5.33812092668183e+000°)
4.14954042634304e+002	(-4.47743401644383e-002dB,-5.35042673782264e+000°)
4.15910610493963e+002	(-4.47793755669628e-002dB,-5.36276091797955e+000°)
4.16869383470276e+002	(-4.47844341966532e-002dB,-5.37512353255818e+000°)
4.17830366646563e+002	(-4.47895161606523e-002dB,-5.38751464711505e+000°)
4.18793565117859e+002	(-4.47946215664765e-002dB,-5.39993432735789e+000°)
4.19758983990948e+002	(-4.47997505221653e-002dB,-5.41238263914575e+000°)
4.20726628384385e+002	(-4.48049031363411e-002dB,-5.42485964848972e+000°)
4.21696503428523e+002	(-4.48100795180154e-002dB,-5.43736542155308e+000°)
4.22668614265543e+002	(-4.48152797767421e-002dB,-5.44990002465172e+000°)
4.23642966049481e+002	(-4.48205040225922e-002dB,-5.46246352425444e+000°)
4.24619563946253e+002	(-4.48257523662079e-002dB,-5.47505598698328e+000°)
4.25598413133683e+002	(-4.48310249185589e-002dB,-5.48767747961403e+000°)
4.26579518801532e+002	(-4.48363217912876e-002dB,-5.50032806907644e+000°)
4.27562886151526e+002	(-4.48416430964890e-002dB,-5.51300782245445e+000°)
4.28548520397379e+002	(-4.48469889467576e-002dB,-5.52571680698704e+000°)
4.29536426764826e+002	(-4.48523594553078e-002dB,-5.53845509006782e+000°)
4.30526610491650e+002	(-4.48577547357256e-002dB,-5.55122273924628e+000°)
4.31519076827704e+002	(-4.48631749021940e-002dB,-5.56401982222743e+000°)
4.32513831034947e+002	(-4.48686200694669e-002dB,-5.57684640687234e+000°)
4.33510878387467e+002	(-4.48740903527693e-002dB,-5.58970256119882e+000°)
4.34510224171510e+002	(-4.48795858678499e-002dB,-5.60258835338127e+000°)
4.35511873685507e+002	(-4.48851067310066e-002dB,-5.61550385175170e+000°)
4.36515832240104e+002	(-4.48906530590768e-002dB,-5.62844912479938e+000°)
4.37522105158190e+002	(-4.48962249694440e-002dB,-5.64142424117160e+000°)
4.38530697774923e+002	(-4.49018225800304e-002dB,-5.65442926967391e+000°)
4.39541615437762e+002	(-4.49074460092492e-002dB,-5.66746427927076e+000°)
4.40554863506491e+002	(-4.49130953761469e-002dB,-5.68052933908552e+000°)
4.41570447353250e+002	(-4.49187708002225e-002dB,-5.69362451840094e+000°)
4.42588372362563e+002	(-4.49244724016092e-002dB,-5.70674988665947e+000°)
4.43608643931369e+002	(-4.49302003009801e-002dB,-5.71990551346389e+000°)
4.44631267469045e+002	(-4.49359546195085e-002dB,-5.73309146857747e+000°)
4.45656248397440e+002	(-4.49417354789650e-002dB,-5.74630782192426e+000°)
4.46683592150899e+002	(-4.49475430016408e-002dB,-5.75955464358971e+000°)
4.47713304176299e+002	(-4.49533773104580e-002dB,-5.77283200382082e+000°)
4.48745389933068e+002	(-4.49592385288616e-002dB,-5.78613997302659e+000°)
4.49779854893224e+002	(-4.49651267809022e-002dB,-5.79947862177841e+000°)
4.50816704541396e+002	(-4.49710421911505e-002dB,-5.81284802081051e+000°)
4.51855944374858e+002	(-4.49769848847273e-002dB,-5.82624824102016e+000°)
4.52897579903556e+002	(-4.49829549874084e-002dB,-5.83967935346812e+000°)
4.53941616650138e+002	(-4.49889526255547e-002dB,-5.85314142937912e+000°)
4.54988060149983e+002	(-4.49949779259998e-002dB,-5.86663454014218e+000°)
4.56036915951231e+002	(-4.50010310162709e-002dB,-5.88015875731086e+000°)
4.57088189614810e+002	(-4.50071120244310e-002dB,-5.89371415260361e+000°)
4.58141886714468e+002	(-4.50132210791263e-002dB,-5.90730079790466e+000°)
4.59198012836803e+002	(-4.50193583095831e-002dB,-5.92091876526388e+000°)
4.60256573581290e+002	(-4.50255238457159e-002dB,-5.93456812689710e+000°)
4.61317574560313e+002	(-4.50317178179407e-002dB,-5.94824895518690e+000°)
4.62381021399194e+002	(-4.50379403572841e-002dB,-5.96196132268280e+000°)
4.63446919736222e+002	(-4.50441915954315e-002dB,-5.97570530210155e+000°)
4.64515275222683e+002	(-4.50504716646117e-002dB,-5.98948096632768e+000°)
4.65586093522892e+002	(-4.50567806976716e-002dB,-6.00328838841383e+000°)
4.66659380314222e+002	(-4.50631188281114e-002dB,-6.01712764158104e+000°)
4.67735141287131e+002	(-4.50694861899938e-002dB,-6.03099879921930e+000°)
4.68813382145198e+002	(-4.50758829180243e-002dB,-6.04490193488788e+000°)
4.69894108605148e+002	(-4.50823091475806e-002dB,-6.05883712231558e+000°)
4.70977326396885e+002	(-4.50887650145375e-002dB,-6.07280443540131e+000°)
4.72063041263523e+002	(-4.50952506554897e-002dB,-6.08680394821460e+000°)
4.73151258961412e+002	(-4.51017662076501e-002dB,-6.10083573499547e+000°)
4.74241985260176e+002	(-4.51083118088519e-002dB,-6.11489987015549e+000°)
4.75335225942737e+002	(-4.51148875975744e-002dB,-6.12899642827757e+000°)
4.76430986805347e+002	(-4.51214937128754e-002dB,-6.14312548411686e+000°)
4.77529273657622e+002	(-4.51281302945482e-002dB,-6.15728711260077e+000°)
4.78630092322569e+002	(-4.51347974829376e-002dB,-6.17148138882969e+000°)
4.79733448636620e+002	(-4.51414954190627e-002dB,-6.18570838807706e+000°)
4.80839348449659e+002	(-4.51482242446296e-002dB,-6.19996818579000e+000°)
4.81947797625058e+002	(-4.51549841019639e-002dB,-6.21426085758968e+000°)
4.83058802039703e+002	(-4.51617751340983e-002dB,-6.22858647927161e+000°)
4.84172367584029e+002	(-4.51685974845928e-002dB,-6.24294512680618e+000°)
4.85288500162051e+002	(-4.51754512978021e-002dB,-6.25733687633886e+000°)
4.86407205691391e+002	(-4.51823367186663e-002dB,-6.27176180419100e+000°)
4.87528490103316e+002	(-4.51892538928289e-002dB,-6.28621998685979e+000°)
4.88652359342763e+002	(-4.51962029666516e-002dB,-6.30071150101895e+000°)
4.89778819368375e+002	(-4.52031840870223e-002dB,-6.31523642351893e+000°)
4.90907876152532e+002	(-4.52101974016616e-002dB,-6.32979483138746e+000°)
4.92039535681380e+002	(-4.52172430588733e-002dB,-6.34438680183006e+000°)
4.93173803954864e+002	(-4.52243212076563e-002dB,-6.35901241223033e+000°)
4.94310686986764e+002	(-4.52314319977158e-002dB,-6.37367174015007e+000°)
4.95450190804718e+002	(-4.52385755794734e-002dB,-6.38836486333023e+000°)
4.96592321450264e+002	(-4.52457521039885e-002dB,-6.40309185969112e+000°)
4.97737084978864e+002	(-4.52529617230047e-002dB,-6.41785280733251e+000°)
4.98884487459940e+002	(-4.52602045890739e-002dB,-6.43264778453456e+000°)
5.00034534976906e+002	(-4.52674808552782e-002dB,-6.44747686975791e+000°)
5.01187233627199e+002	(-4.52747906755867e-002dB,-6.46234014164399e+000°)
5.02342589522314e+002	(-4.52821342045025e-002dB,-6.47723767901591e+000°)
5.03500608787831e+002	(-4.52895115973738e-002dB,-6.49216956087835e+000°)
5.04661297563455e+002	(-4.52969230101685e-002dB,-6.50713586641847e+000°)
5.05824662003040e+002	(-4.53043685996721e-002dB,-6.52213667500581e+000°)
5.06990708274630e+002	(-4.53118485232591e-002dB,-6.53717206619313e+000°)
5.08159442560486e+002	(-4.53193629391642e-002dB,-6.55224211971665e+000°)
5.09330871057121e+002	(-4.53269120062904e-002dB,-6.56734691549648e+000°)
5.10504999975332e+002	(-4.53344958842346e-002dB,-6.58248653363712e+000°)
5.11681835540233e+002	(-4.53421147333741e-002dB,-6.59766105442786e+000°)
5.12861383991290e+002	(-4.53497687147656e-002dB,-6.61287055834302e+000°)
5.14043651582351e+002	(-4.53574579903530e-002dB,-6.62811512604280e+000°)
5.15228644581681e+002	(-4.53651827226463e-002dB,-6.64339483837323e+000°)
5.16416369271995e+002	(-4.53729430749813e-002dB,-6.65870977636686e+000°)
5.17606831950492e+002	(-4.53807392114948e-002dB,-6.67406002124334e+000°)
5.18800038928885e+002	(-4.53885712969759e-002dB,-6.68944565440937e+000°)
5.19995996533440e+002	(-4.53964394970368e-002dB,-6.70486675745961e+000°)
5.21194711105004e+002	(-4.54043439780187e-002dB,-6.72032341217690e+000°)
5.22396188999043e+002	(-4.54122849070637e-002dB,-6.73581570053271e+000°)
5.23600436585673e+002	(-4.54202624520526e-002dB,-6.75134370468754e+000°)
5.24807460249696e+002	(-4.54282767817030e-002dB,-6.76690750699147e+000°)
5.26017266390629e+002	(-4.54363280653791e-002dB,-6.78250718998462e+000°)
5.27229861422745e+002	(-4.54444164733118e-002dB,-6.79814283639720e+000°)
5.28445251775103e+002	(-4.54525421764990e-002dB,-6.81381452915069e+000°)
5.29663443891580e+002	(-4.54607053467841e-002dB,-6.82952235135740e+000°)
5.30884444230910e+002	(-4.54689061566979e-002dB,-6.84526638632162e+000°)
5.32108259266716e+002	(-4.54771447795644e-002dB,-6.86104671753979e+000°)
5.33334895487543e+002	(-4.54854213896489e-002dB,-6.87686342870086e+000°)
5.34564359396893e+002	(-4.54937361618383e-002dB,-6.89271660368683e+000°)
5.35796657513263e+002	(-4.55020892719119e-002dB,-6.90860632657316e+000°)
5.37031796370174e+002	(-4.55104808964958e-002dB,-6.92453268162944e+000°)
5.38269782516209e+002	(-4.55189112128820e-002dB,-6.94049575331944e+000°)
5.39510622515048e+002	(-4.55273803994006e-002dB,-6.95649562630183e+000°)
5.40754322945501e+002	(-4.55358886349984e-002dB,-6.97253238543063e+000°)
5.42000890401544e+002	(-4.55444360995640e-002dB,-6.98860611575543e+000°)
5.43250331492353e+002	(-4.55530229736851e-002dB,-7.00471690252227e+000°)
5.44502652842341e+002	(-4.55616494389443e-002dB,-7.02086483117358e+000°)
5.45757861091190e+002	(-4.55703156776543e-002dB,-7.03704998734903e+000°)
5.47015962893891e+002	(-4.55790218729871e-002dB,-7.05327245688575e+000°)
5.48276964920773e+002	(-4.55877682089547e-002dB,-7.06953232581899e+000°)
5.49540873857543e+002	(-4.55965548704513e-002dB,-7.08582968038237e+000°)
5.50807696405322e+002	(-4.56053820431161e-002dB,-7.10216460700844e+000°)
5.52077439280676e+002	(-4.56142499136248e-002dB,-7.11853719232915e+000°)
5.53350109215655e+002	(-4.56231586692770e-002dB,-7.13494752317634e+000°)
5.54625712957829e+002	(-4.56321084984572e-002dB,-7.15139568658214e+000°)
5.55904257270321e+002	(-4.56410995902195e-002dB,-7.16788176977940e+000°)
5.57185748931847e+002	(-4.56501321346689e-002dB,-7.18440586020203e+000°)
5.58470194736748e+002	(-4.56592063226516e-002dB,-7.20096804548616e+000°)
5.59757601495027e+002	(-4.56683223459196e-002dB,-7.21756841346959e+000°)
5.61047976032387e+002	(-4.56774803971611e-002dB,-7.23420705219281e+000°)
5.62341325190266e+002	(-4.56866806698843e-002dB,-7.25088404989972e+000°)
5.63637655825871e+002	(-4.56959233585553e-002dB,-7.26759949503742e+000°)
5.64936974812219e+002	(-4.57052086583770e-002dB,-7.28435347625730e+000°)
5.66239289038169e+002	(-4.57145367656475e-002dB,-7.30114608241502e+000°)
5.67544605408463e+002	(-4.57239078774999e-002dB,-7.31797740257159e+000°)
5.68852930843757e+002	(-4.57333221919122e-002dB,-7.33484752599302e+000°)
5.70164272280663e+002	(-4.57427799078452e-002dB,-7.35175654215147e+000°)
5.71478636671782e+002	(-4.57522812250926e-002dB,-7.36870454072581e+000°)
5.72796030985744e+002	(-4.57618263444456e-002dB,-7.38569161160113e+000°)
5.74116462207242e+002	(-4.57714154675449e-002dB,-7.40271784487047e+000°)
5.75439937337071e+002	(-4.57810487970915e-002dB,-7.41978333083442e+000°)
5.76766463392165e+002	(-4.57907265365440e-002dB,-7.43688816000192e+000°)
5.78096047405632e+002	(-4.58004488903866e-002dB,-7.45403242309078e+000°)
5.79428696426795e+002	(-4.58102160640470e-002dB,-7.47121621102789e+000°)
5.80764417521225e+002	(-4.58200282639213e-002dB,-7.48843961495034e+000°)
5.82103217770785e+002	(-4.58298856972059e-002dB,-7.50570272620505e+000°)
5.83445104273658e+002	(-4.58397885722845e-002dB,-7.52300563634981e+000°)
5.84790084144393e+002	(-4.58497370982764e-002dB,-7.54034843715372e+000°)
5.86138164513941e+002	(-4.58597314854242e-002dB,-7.55773122059747e+000°)
5.87489352529689e+002	(-4.58697719447901e-002dB,-7.57515407887400e+000°)
5.88843655355501e+002	(-4.58798586885504e-002dB,-7.59261710438885e+000°)
5.90201080171756e+002	(-4.58899919297495e-002dB,-7.61012038976106e+000°)
5.91561634175386e+002	(-4.59001718824438e-002dB,-7.62766402782299e+000°)
5.92925324579911e+002	(-4.59103987616841e-002dB,-7.64524811162133e+000°)
5.94292158615484e+002	(-4.59206727835234e-002dB,-7.66287273441741e+000°)
5.95662143528921e+002	(-4.59309941650075e-002dB,-7.68053798968750e+000°)
5.97035286583748e+002	(-4.59413631240532e-002dB,-7.69824397112418e+000°)
5.98411595060230e+002	(-4.59517798797457e-002dB,-7.71599077263527e+000°)
5.99791076255420e+002	(-4.59622446521724e-002dB,-7.73377848834625e+000°)
6.01173737483188e+002	(-4.59727576621950e-002dB,-7.75160721259864e+000°)
6.02559586074267e+002	(-4.59833191320327e-002dB,-7.76947703995265e+000°)
6.03948629376289e+002	(-4.59939292846528e-002dB,-7.78738806518601e+000°)
6.05340874753823e+002	(-4.60045883442356e-002dB,-7.80534038329533e+000°)
6.06736329588414e+002	(-4.60152965358306e-002dB,-7.82333408949650e+000°)
6.08135001278627e+002	(-4.60260540856713e-002dB,-7.84136927922471e+000°)
6.09536897240078e+002	(-4.60368612208182e-002dB,-7.85944604813588e+000°)
6.10942024905480e+002	(-4.60477181696277e-002dB,-7.87756449210599e+000°)
6.12350391724681e+002	(-4.60586251613349e-002dB,-7.89572470723283e+000°)
6.13762005164702e+002	(-4.60695824263139e-002dB,-7.91392678983550e+000°)
6.15176872709775e+002	(-4.60805901958793e-002dB,-7.93217083645559e+000°)
6.16595001861389e+002	(-4.60916487025596e-002dB,-7.95045694385719e+000°)
6.18016400138323e+002	(-4.61027581798645e-002dB,-7.96878520902777e+000°)
6.19441075076688e+002	(-4.61139188623422e-002dB,-7.98715572917852e+000°)
6.20869034229970e+002	(-4.61251309857567e-002dB,-8.00556860174497e+000°)
6.22300285169066e+002	(-4.61363947867293e-002dB,-8.02402392438761e+000°)
6.23734835482325e+002	(-4.61477105032008e-002dB,-8.04252179499189e+000°)
6.25172692775591e+002	(-4.61590783740875e-002dB,-8.06106231166939e+000°)
6.26613864672241e+002	(-4.61704986393988e-002dB,-8.07964557275790e+000°)
6.28058358813223e+002	(-4.61819715402202e-002dB,-8.09827167682231e+000°)
6.29506182857102e+002	(-4.61934973188823e-002dB,-8.11694072265465e+000°)
6.30957344480098e+002	(-4.62050762186247e-002dB,-8.13565280927528e+000°)
6.32411851376124e+002	(-4.62167084839938e-002dB,-8.15440803593239e+000°)
6.33869711256831e+002	(-4.62283943605071e-002dB,-8.17320650210410e+000°)
6.35330931851648e+002	(-4.62401340949677e-002dB,-8.19204830749703e+000°)
6.36795520907819e+002	(-4.62519279350994e-002dB,-8.21093355204856e+000°)
6.38263486190452e+002	(-4.62637761299700e-002dB,-8.22986233592658e+000°)
6.39734835482551e+002	(-4.62756789296850e-002dB,-8.24883475952967e+000°)
6.41209576585064e+002	(-4.62876365854779e-002dB,-8.26785092348862e+000°)
6.42687717316922e+002	(-4.62996493497957e-002dB,-8.28691092866606e+000°)
6.44169265515080e+002	(-4.63117174762015e-002dB,-8.30601487615752e+000°)
6.45654229034558e+002	(-4.63238412194563e-002dB,-8.32516286729174e+000°)
6.47142615748485e+002	(-4.63360208354591e-002dB,-8.34435500363111e+000°)
6.48634433548140e+002	(-4.63482565813335e-002dB,-8.36359138697270e+000°)
6.50129690342992e+002	(-4.63605487152822e-002dB,-8.38287211934818e+000°)
6.51628394060744e+002	(-4.63728974967977e-002dB,-8.40219730302475e+000°)
6.53130552647373e+002	(-4.63853031864909e-002dB,-8.42156704050562e+000°)
6.54636174067175e+002	(-4.63977660461855e-002dB,-8.44098143453054e+000°)
6.56145266302806e+002	(-4.64102863389717e-002dB,-8.46044058807619e+000°)
6.57657837355320e+002	(-4.64228643290528e-002dB,-8.47994460435715e+000°)
6.59173895244221e+002	(-4.64355002818793e-002dB,-8.49949358682575e+000°)
6.60693448007495e+002	(-4.64481944641252e-002dB,-8.51908763917335e+000°)
6.62216503701661e+002	(-4.64609471436847e-002dB,-8.53872686533055e+000°)
6.63743070401808e+002	(-4.64737585896988e-002dB,-8.55841136946769e+000°)
6.65273156201640e+002	(-4.64866290724855e-002dB,-8.57814125599544e+000°)
6.66806769213521e+002	(-4.64995588636361e-002dB,-8.59791662956557e+000°)
6.68343917568513e+002	(-4.65125482360357e-002dB,-8.61773759507127e+000°)
6.69884609416424e+002	(-4.65255974637479e-002dB,-8.63760425764755e+000°)
6.71428852925850e+002	(-4.65387068221395e-002dB,-8.65751672267243e+000°)
6.72976656284215e+002	(-4.65518765877764e-002dB,-8.67747509576693e+000°)
6.74528027697819e+002	(-4.65651070385926e-002dB,-8.69747948279557e+000°)
6.76082975391879e+002	(-4.65783984536896e-002dB,-8.71752998986760e+000°)
6.77641507610572e+002	(-4.65917511135270e-002dB,-8.73762672333674e+000°)
6.79203632617081e+002	(-4.66051652998279e-002dB,-8.75776978980237e+000°)
6.80769358693638e+002	(-4.66186412955768e-002dB,-8.77795929610972e+000°)
6.82338694141565e+002	(-4.66321793850946e-002dB,-8.79819534935070e+000°)
6.83911647281325e+002	(-4.66457798539616e-002dB,-8.81847805686431e+000°)
6.85488226452557e+002	(-4.66594429891582e-002dB,-8.83880752623717e+000°)
6.87068440014127e+002	(-4.66731690788588e-002dB,-8.85918386530439e+000°)
6.88652296344171e+002	(-4.66869584126399e-002dB,-8.87960718214967e+000°)
6.90239803840136e+002	(-4.67008112813851e-002dB,-8.90007758510637e+000°)
6.91830970918831e+002	(-4.67147279773067e-002dB,-8.92059518275767e+000°)
6.93425806016463e+002	(-4.67287087939448e-002dB,-8.94116008393750e+000°)
6.95024317588690e+002	(-4.67427540261989e-002dB,-8.96177239773075e+000°)
6.96626514110662e+002	(-4.67568639703526e-002dB,-8.98243223347408e+000°)
6.98232404077064e+002	(-4.67710389239833e-002dB,-9.00313970075689e+000°)
6.99841996002166e+002	(-4.67852791860312e-002dB,-9.02389490942091e+000°)
7.01455298419864e+002	(-4.67995850569045e-002dB,-9.04469796956174e+000°)
7.03072319883726e+002	(-4.68139568382545e-002dB,-9.06554899152874e+000°)
7.04693068967039e+002	(-4.68283948332509e-002dB,-9.08644808592632e+000°)
7.06317554262854e+002	(-4.68428993463073e-002dB,-9.10739536361387e+000°)
7.07945784384029e+002	(-4.68574706833443e-002dB,-9.12839093570671e+000°)
7.09577767963280e+002	(-4.68721091516322e-002dB,-9.14943491357674e+000°)
7.11213513653220e+002	(-4.68868150598873e-002dB,-9.17052740885254e+000°)
7.12853030126410e+002	(-4.69015887182035e-002dB,-9.19166853342068e+000°)
7.14496326075404e+002	(-4.69164304380698e-002dB,-9.21285839942593e+000°)
7.16143410212792e+002	(-4.69313405324786e-002dB,-9.23409711927139e+000°)
7.17794291271251e+002	(-4.69463193158166e-002dB,-9.25538480562029e+000°)
7.19448978003589e+002	(-4.69613671039140e-002dB,-9.27672157139525e+000°)
7.21107479182789e+002	(-4.69764842140068e-002dB,-9.29810752978015e+000°)
7.22769803602059e+002	(-4.69916709648513e-002dB,-9.31954279421947e+000°)
7.24435960074878e+002	(-4.70069276766212e-002dB,-9.34102747841986e+000°)
7.26105957435043e+002	(-4.70222546709642e-002dB,-9.36256169635043e+000°)
7.27779804536712e+002	(-4.70376522710064e-002dB,-9.38414556224319e+000°)
7.29457510254456e+002	(-4.70531208013800e-002dB,-9.40577919059370e+000°)
7.31139083483305e+002	(-4.70686605881328e-002dB,-9.42746269616211e+000°)
7.32824533138791e+002	(-4.70842719588836e-002dB,-9.44919619397326e+000°)
7.34513868157002e+002	(-4.70999552426514e-002dB,-9.47097979931723e+000°)
7.36207097494622e+002	(-4.71157107700902e-002dB,-9.49281362775082e+000°)
7.37904230128987e+002	(-4.71315388733369e-002dB,-9.51469779509685e+000°)
7.39605275058124e+002	(-4.71474398859142e-002dB,-9.53663241744609e+000°)
7.41310241300803e+002	(-4.71634141430303e-002dB,-9.55861761115675e+000°)
7.43019137896587e+002	(-4.71794619813976e-002dB,-9.58065349285572e+000°)
7.44731973905874e+002	(-4.71955837391534e-002dB,-9.60274017943946e+000°)
7.46448758409951e+002	(-4.72117797561459e-002dB,-9.62487778807379e+000°)
7.48169500511039e+002	(-4.72280503736810e-002dB,-9.64706643619528e+000°)
7.49894209332340e+002	(-4.72443959346757e-002dB,-9.66930624151127e+000°)
